day,hour,junction_id,is_rush_hour,is_weekend,weather_encoded,vehicle_count,congestion_level
27,7,J4,0,1,0,10,0
27,7,J5,0,1,1,28,0
27,8,J1,1,1,2,58,1
27,8,J2,1,1,0,54,1
27,8,J3,1,1,2,62,2
27,8,J4,1,1,2,67,2
27,8,J5,1,1,2,54,1
27,9,J1,1,1,2,53,1
27,9,J2,1,1,2,48,1
27,9,J3,1,1,0,55,1
27,9,J4,1,1,1,82,2
27,9,J5,1,1,0,63,2
27,10,J1,0,1,1,16,0
27,10,J2,0,1,1,24,0
27,10,J3,0,1,1,24,0
27,10,J4,0,1,0,13,0
27,10,J5,0,1,1,28,0
27,11,J1,0,1,1,16,0
27,11,J2,0,1,0,12,0
27,11,J3,0,1,0,14,0
27,11,J4,0,1,1,24,0
27,11,J5,0,1,2,17,0
27,12,J1,0,1,0,11,0
27,12,J2,0,1,1,26,0
27,12,J3,0,1,1,25,0
27,12,J4,0,1,0,6,0
27,12,J5,0,1,0,18,0
27,13,J1,0,1,2,3,0
27,13,J2,0,1,2,9,0
27,13,J3,0,1,2,13,0
27,13,J4,0,1,0,16,0
27,13,J5,0,1,0,10,0
27,14,J1,0,1,2,7,0
27,14,J2,0,1,1,22,0
27,14,J3,0,1,0,11,0
27,14,J4,0,1,1,31,1
27,14,J5,0,1,0,11,0
27,15,J1,0,1,1,24,0
27,15,J2,0,1,1,20,0
27,15,J3,0,1,1,24,0
27,15,J4,0,1,2,9,0
27,15,J5,0,1,0,9,0
27,16,J1,0,1,0,0,0
27,16,J2,0,1,2,3,0
27,16,J3,0,1,1,26,0
27,16,J4,0,1,2,15,0
27,16,J5,0,1,0,5,0
27,17,J1,1,1,1,60,2
27,17,J2,1,1,1,54,1
27,17,J3,1,1,0,72,2
27,17,J4,1,1,1,82,2
27,17,J5,1,1,1,78,2
27,18,J1,1,1,2,54,1
27,18,J2,1,1,0,68,2
27,18,J3,1,1,2,43,1
27,18,J4,1,1,2,60,2
27,18,J5,1,1,1,82,2
27,19,J1,1,1,2,42,1
27,19,J2,1,1,2,50,1
27,19,J3,1,1,0,61,2
27,19,J4,1,1,2,43,1
27,19,J5,1,1,0,48,1
27,20,J1,0,1,2,6,0
27,20,J2,0,1,1,22,0
27,20,J3,0,1,1,21,0
27,20,J4,0,1,1,22,0
27,20,J5,0,1,1,29,0
27,21,J1,0,1,1,26,0
27,21,J2,0,1,0,12,0
27,21,J3,0,1,2,3,0
27,21,J4,0,1,0,6,0
27,21,J5,0,1,1,28,0
27,22,J1,0,1,2,13,0
27,22,J2,0,1,1,26,0
27,22,J3,0,1,0,2,0
27,22,J4,0,1,0,8,0
27,22,J5,0,1,1,24,0
27,23,J1,0,1,0,10,0
27,23,J2,0,1,1,23,0
27,23,J3,0,1,0,7,0
27,23,J4,0,1,2,11,0
27,23,J5,0,1,2,3,0
28,0,J1,0,0,1,33,1
28,0,J2,0,0,0,15,0
28,0,J3,0,0,1,32,1
28,0,J4,0,0,2,22,0
28,0,J5,0,0,0,20,0
28,1,J1,0,0,2,25,0
28,1,J2,0,0,2,22,0
28,1,J3,0,0,0,15,0
28,1,J4,0,0,1,32,1
28,1,J5,0,0,2,21,0
28,2,J1,0,0,2,18,0
28,2,J2,0,0,2,21,0
28,2,J3,0,0,2,21,0
28,2,J4,0,0,2,24,0
28,2,J5,0,0,1,27,0
28,3,J1,0,0,2,15,0
28,3,J2,0,0,0,20,0
28,3,J3,0,0,0,22,0
28,3,J4,0,0,1,44,1
28,3,J5,0,0,2,15,0
28,4,J1,0,0,0,19,0
28,4,J2,0,0,2,24,0
28,4,J3,0,0,1,35,1
28,4,J4,0,0,2,20,0
28,4,J5,0,0,0,23,0
28,5,J1,0,0,0,24,0
28,5,J2,0,0,0,19,0
28,5,J3,0,0,0,23,0
28,5,J4,0,0,1,37,1
28,5,J5,0,0,0,16,0
28,6,J1,0,0,1,39,1
28,6,J2,0,0,0,19,0
28,6,J3,0,0,0,20,0
28,6,J4,0,0,0,17,0
28,6,J5,0,0,1,34,1
28,7,J1,0,0,1,33,1
28,7,J2,0,0,2,19,0
28,7,J3,0,0,2,20,0
28,7,J4,0,0,1,32,1
28,7,J5,0,0,2,22,0
28,8,J1,1,0,0,72,2
28,8,J2,1,0,2,77,2
28,8,J3,1,0,0,53,1
28,8,J4,1,0,0,54,1
28,8,J5,1,0,0,64,2
28,9,J1,1,0,0,74,2
28,9,J2,1,0,1,65,2
28,9,J3,1,0,1,81,2
28,9,J4,1,0,1,73,2
28,9,J5,1,0,0,57,1
28,10,J1,0,0,0,19,0
28,10,J2,0,0,0,17,0
28,10,J3,0,0,2,23,0
28,10,J4,0,0,1,44,1
28,10,J5,0,0,2,18,0
28,11,J1,0,0,2,15,0
28,11,J2,0,0,2,24,0
28,11,J3,0,0,0,21,0
28,11,J4,0,0,0,18,0
28,11,J5,0,0,1,36,1
28,12,J1,0,0,1,29,0
28,12,J2,0,0,2,25,0
28,12,J3,0,0,0,21,0
28,12,J4,0,0,1,35,1
28,12,J5,0,0,1,27,0
28,13,J1,0,0,0,22,0
28,13,J2,0,0,2,25,0
28,13,J3,0,0,1,42,1
28,13,J4,0,0,1,44,1
28,13,J5,0,0,0,20,0
28,14,J1,0,0,0,25,0
28,14,J2,0,0,2,22,0
28,14,J3,0,0,1,36,1
28,14,J4,0,0,0,15,0
28,14,J5,0,0,2,19,0
28,15,J1,0,0,1,26,0
28,15,J2,0,0,2,24,0
28,15,J3,0,0,1,32,1
28,15,J4,0,0,1,30,1
28,15,J5,0,0,1,26,0
28,16,J1,0,0,0,17,0
28,16,J2,0,0,1,35,1
28,16,J3,0,0,2,25,0
28,16,J4,0,0,0,16,0
28,16,J5,0,0,1,38,1
28,17,J1,1,0,2,74,2
28,17,J2,1,0,2,66,2
28,17,J3,1,0,1,82,2
28,17,J4,1,0,2,58,1
28,17,J5,1,0,1,96,2
28,18,J1,1,0,1,88,2
28,18,J2,1,0,0,75,2
28,18,J3,1,0,1,82,2
28,18,J4,1,0,2,59,1
28,18,J5,1,0,0,66,2
28,19,J1,1,0,1,89,2
28,19,J2,1,0,2,69,2
28,19,J3,1,0,1,91,2
28,19,J4,1,0,2,51,1
28,19,J5,1,0,1,76,2
28,20,J1,0,0,1,29,0
28,20,J2,0,0,2,19,0
28,20,J3,0,0,0,23,0
28,20,J4,0,0,1,38,1
28,20,J5,0,0,0,23,0
28,21,J1,0,0,0,15,0
28,21,J2,0,0,2,16,0
28,21,J3,0,0,2,21,0
28,21,J4,0,0,1,33,1
28,21,J5,0,0,2,24,0
28,22,J1,0,0,1,34,1
28,22,J2,0,0,2,16,0
28,22,J3,0,0,2,15,0
28,22,J4,0,0,0,25,0
28,22,J5,0,0,1,29,0
28,23,J1,0,0,1,26,0
28,23,J2,0,0,1,34,1
28,23,J3,0,0,2,22,0
28,23,J4,0,0,2,22,0
28,23,J5,0,0,2,19,0
29,0,J1,0,0,1,30,1
29,0,J2,0,0,0,16,0
29,0,J3,0,0,2,24,0
29,0,J4,0,0,1,36,1
29,0,J5,0,0,1,33,1
29,1,J1,0,0,0,21,0
29,1,J2,0,0,0,15,0
29,1,J3,0,0,0,25,0
29,1,J4,0,0,1,38,1
29,1,J5,0,0,2,24,0
29,2,J1,0,0,2,22,0
29,2,J2,0,0,1,43,1
29,2,J3,0,0,1,45,1
29,2,J4,0,0,1,30,1
29,2,J5,0,0,0,17,0
29,3,J1,0,0,0,18,0
29,3,J2,0,0,0,15,0
29,3,J3,0,0,2,18,0
29,3,J4,0,0,0,18,0
29,3,J5,0,0,1,37,1
29,4,J1,0,0,2,18,0
29,4,J2,0,0,1,43,1
29,4,J3,0,0,0,16,0
29,4,J4,0,0,1,34,1
29,4,J5,0,0,1,31,1
29,5,J1,0,0,0,17,0
29,5,J2,0,0,0,22,0
29,5,J3,0,0,1,32,1
29,5,J4,0,0,1,37,1
29,5,J5,0,0,0,19,0
29,6,J1,0,0,2,21,0
29,6,J2,0,0,0,20,0
29,6,J3,0,0,0,16,0
29,6,J4,0,0,2,21,0
29,6,J5,0,0,1,41,1
29,7,J1,0,0,2,23,0
29,7,J2,0,0,1,32,1
29,7,J3,0,0,1,40,1
29,7,J4,0,0,2,24,0
29,7,J5,0,0,2,22,0
29,8,J1,1,0,0,67,2
29,8,J2,1,0,2,51,1
29,8,J3,1,0,2,63,2
29,8,J4,1,0,0,63,2
29,8,J5,1,0,1,91,2
29,9,J1,1,0,1,89,2
29,9,J2,1,0,1,83,2
29,9,J3,1,0,0,57,1
29,9,J4,1,0,1,76,2
29,9,J5,1,0,2,61,2
29,10,J1,0,0,2,20,0
29,10,J2,0,0,2,25,0
29,10,J3,0,0,1,31,1
29,10,J4,0,0,2,21,0
29,10,J5,0,0,1,45,1
29,11,J1,0,0,2,20,0
29,11,J2,0,0,1,36,1
29,11,J3,0,0,0,19,0
29,11,J4,0,0,2,16,0
29,11,J5,0,0,2,22,0
29,12,J1,0,0,0,17,0
29,12,J2,0,0,0,17,0
29,12,J3,0,0,2,22,0
29,12,J4,0,0,0,21,0
29,12,J5,0,0,1,32,1
29,13,J1,0,0,0,23,0
29,13,J2,0,0,0,15,0
29,13,J3,0,0,1,34,1
29,13,J4,0,0,2,17,0
29,13,J5,0,0,0,23,0
29,14,J1,0,0,0,16,0
29,14,J2,0,0,1,32,1
29,14,J3,0,0,2,18,0
29,14,J4,0,0,0,23,0
29,14,J5,0,0,0,22,0
29,15,J1,0,0,1,35,1
29,15,J2,0,0,0,23,0
29,15,J3,0,0,1,35,1
29,15,J4,0,0,2,25,0
29,15,J5,0,0,0,15,0
29,16,J1,0,0,1,33,1
29,16,J2,0,0,0,24,0
29,16,J3,0,0,2,16,0
29,16,J4,0,0,2,15,0
29,16,J5,0,0,2,16,0
29,17,J1,1,0,0,66,2
29,17,J2,1,0,0,79,2
29,17,J3,1,0,0,72,2
29,17,J4,1,0,2,67,2
29,17,J5,1,0,1,81,2
29,18,J1,1,0,2,61,2
29,18,J2,1,0,0,51,1
29,18,J3,1,0,1,71,2
29,18,J4,1,0,1,77,2
29,18,J5,1,0,0,51,1
29,19,J1,1,0,1,88,2
29,19,J2,1,0,2,69,2
29,19,J3,1,0,0,77,2
29,19,J4,1,0,1,85,2
29,19,J5,1,0,1,81,2
29,20,J1,0,0,2,25,0
29,20,J2,0,0,1,32,1
29,20,J3,0,0,0,15,0
29,20,J4,0,0,2,23,0
29,20,J5,0,0,0,16,0
29,21,J1,0,0,1,36,1
29,21,J2,0,0,0,21,0
29,21,J3,0,0,0,21,0
29,21,J4,0,0,0,25,0
29,21,J5,0,0,2,17,0
29,22,J1,0,0,2,15,0
29,22,J2,0,0,2,25,0
29,22,J3,0,0,2,19,0
29,22,J4,0,0,1,41,1
29,22,J5,0,0,2,23,0
29,23,J1,0,0,1,35,1
29,23,J2,0,0,0,19,0
29,23,J3,0,0,2,24,0
29,23,J4,0,0,0,21,0
29,23,J5,0,0,1,38,1
30,0,J1,0,0,2,24,0
30,0,J2,0,0,2,25,0
30,0,J3,0,0,1,40,1
30,0,J4,0,0,1,32,1
30,0,J5,0,0,0,15,0
30,1,J1,0,0,2,20,0
30,1,J2,0,0,1,35,1
30,1,J3,0,0,2,19,0
30,1,J4,0,0,0,16,0
30,1,J5,0,0,2,23,0
30,2,J1,0,0,1,38,1
30,2,J2,0,0,2,17,0
30,2,J3,0,0,0,15,0
30,2,J4,0,0,2,24,0
30,2,J5,0,0,1,32,1
30,3,J1,0,0,2,21,0
30,3,J2,0,0,2,16,0
30,3,J3,0,0,2,15,0
30,3,J4,0,0,1,39,1
30,3,J5,0,0,2,20,0
30,4,J1,0,0,0,15,0
30,4,J2,0,0,2,16,0
30,4,J3,0,0,1,38,1
30,4,J4,0,0,2,15,0
30,4,J5,0,0,1,33,1
30,5,J1,0,0,2,24,0
30,5,J2,0,0,2,25,0
30,5,J3,0,0,2,23,0
30,5,J4,0,0,2,18,0
30,5,J5,0,0,1,33,1
30,6,J1,0,0,2,24,0
30,6,J2,0,0,2,17,0
30,6,J3,0,0,2,21,0
30,6,J4,0,0,2,18,0
30,6,J5,0,0,0,20,0
30,7,J1,0,0,2,24,0
30,7,J2,0,0,0,20,0
30,7,J3,0,0,1,28,0
30,7,J4,0,0,2,21,0
30,7,J5,0,0,1,27,0
30,8,J1,1,0,0,60,2
30,8,J2,1,0,1,69,2
30,8,J3,1,0,1,90,2
30,8,J4,1,0,2,70,2
30,8,J5,1,0,1,95,2
30,9,J1,1,0,1,88,2
30,9,J2,1,0,2,81,2
30,9,J3,1,0,2,60,2
30,9,J4,1,0,0,63,2
30,9,J5,1,0,1,86,2
30,10,J1,0,0,2,23,0
30,10,J2,0,0,2,16,0
30,10,J3,0,0,2,18,0
30,10,J4,0,0,1,32,1
30,10,J5,0,0,2,17,0
30,11,J1,0,0,2,20,0
30,11,J2,0,0,0,24,0
30,11,J3,0,0,1,27,0
30,11,J4,0,0,1,38,1
30,11,J5,0,0,0,23,0
30,12,J1,0,0,0,16,0
30,12,J2,0,0,1,34,1
30,12,J3,0,0,1,36,1
30,12,J4,0,0,0,17,0
30,12,J5,0,0,0,24,0
30,13,J1,0,0,1,29,0
30,13,J2,0,0,1,30,1
30,13,J3,0,0,2,22,0
30,13,J4,0,0,0,16,0
30,13,J5,0,0,2,20,0
30,14,J1,0,0,0,15,0
30,14,J2,0,0,1,41,1
30,14,J3,0,0,1,41,1
30,14,J4,0,0,1,38,1
30,14,J5,0,0,2,24,0
30,15,J1,0,0,0,17,0
30,15,J2,0,0,2,25,0
30,15,J3,0,0,1,42,1
30,15,J4,0,0,1,32,1
30,15,J5,0,0,0,24,0
30,16,J1,0,0,2,24,0
30,16,J2,0,0,1,34,1
30,16,J3,0,0,1,38,1
30,16,J4,0,0,0,25,0
30,16,J5,0,0,1,39,1
30,17,J1,1,0,0,74,2
30,17,J2,1,0,2,54,1
30,17,J3,1,0,2,74,2
30,17,J4,1,0,2,66,2
30,17,J5,1,0,2,63,2
30,18,J1,1,0,0,84,2
30,18,J2,1,0,2,63,2
30,18,J3,1,0,2,64,2
30,18,J4,1,0,1,72,2
30,18,J5,1,0,2,82,2
30,19,J1,1,0,0,75,2
30,19,J2,1,0,1,86,2
30,19,J3,1,0,2,80,2
30,19,J4,1,0,1,74,2
30,19,J5,1,0,1,76,2
30,20,J1,0,0,1,30,1
30,20,J2,0,0,1,33,1
30,20,J3,0,0,0,23,0
30,20,J4,0,0,1,35,1
30,20,J5,0,0,0,16,0
30,21,J1,0,0,0,23,0
30,21,J2,0,0,0,19,0
30,21,J3,0,0,0,17,0
30,21,J4,0,0,1,28,0
30,21,J5,0,0,1,41,1
30,22,J1,0,0,0,15,0
30,22,J2,0,0,2,20,0
30,22,J3,0,0,0,15,0
30,22,J4,0,0,2,15,0
30,22,J5,0,0,1,32,1
30,23,J1,0,0,1,33,1
30,23,J2,0,0,1,35,1
30,23,J3,0,0,0,15,0
30,23,J4,0,0,0,18,0
30,23,J5,0,0,2,24,0
31,0,J1,0,0,0,22,0
31,0,J2,0,0,2,23,0
31,0,J3,0,0,1,30,1
31,0,J4,0,0,0,20,0
31,0,J5,0,0,1,39,1
31,1,J1,0,0,0,22,0
31,1,J2,0,0,0,21,0
31,1,J3,0,0,2,18,0
31,1,J4,0,0,0,19,0
31,1,J5,0,0,2,24,0
31,2,J1,0,0,2,16,0
31,2,J2,0,0,0,23,0
31,2,J3,0,0,2,17,0
31,2,J4,0,0,1,40,1
31,2,J5,0,0,1,36,1
31,3,J1,0,0,2,18,0
31,3,J2,0,0,0,20,0
31,3,J3,0,0,2,17,0
31,3,J4,0,0,0,23,0
31,3,J5,0,0,1,40,1
31,4,J1,0,0,0,15,0
31,4,J2,0,0,1,38,1
31,4,J3,0,0,2,17,0
31,4,J4,0,0,0,15,0
31,4,J5,0,0,1,38,1
31,5,J1,0,0,1,41,1
31,5,J2,0,0,1,38,1
31,5,J3,0,0,2,23,0
31,5,J4,0,0,1,27,0
31,5,J5,0,0,2,23,0
31,6,J1,0,0,2,16,0
31,6,J2,0,0,1,32,1
31,6,J3,0,0,2,16,0
31,6,J4,0,0,0,23,0
31,6,J5,0,0,1,34,1
31,7,J1,0,0,2,23,0
31,7,J2,0,0,1,40,1
31,7,J3,0,0,2,19,0
31,7,J4,0,0,2,22,0
31,7,J5,0,0,1,38,1
31,8,J1,1,0,1,75,2
31,8,J2,1,0,2,55,1
31,8,J3,1,0,2,59,1
31,8,J4,1,0,0,71,2
31,8,J5,1,0,0,73,2
31,9,J1,1,0,2,56,1
31,9,J2,1,0,2,80,2
31,9,J3,1,0,1,83,2
31,9,J4,1,0,2,55,1
31,9,J5,1,0,0,83,2
31,10,J1,0,0,1,36,1
31,10,J2,0,0,1,40,1
31,10,J3,0,0,1,33,1
31,10,J4,0,0,2,15,0
31,10,J5,0,0,0,22,0
31,11,J1,0,0,1,35,1
31,11,J2,0,0,0,18,0
31,11,J3,0,0,2,15,0
31,11,J4,0,0,1,40,1
31,11,J5,0,0,0,16,0
31,12,J1,0,0,2,25,0
31,12,J2,0,0,1,31,1
31,12,J3,0,0,1,30,1
31,12,J4,0,0,1,41,1
31,12,J5,0,0,0,15,0
31,13,J1,0,0,0,25,0
31,13,J2,0,0,1,30,1
31,13,J3,0,0,2,23,0
31,13,J4,0,0,1,35,1
31,13,J5,0,0,0,25,0
31,14,J1,0,0,2,24,0
31,14,J2,0,0,2,25,0
31,14,J3,0,0,2,24,0
31,14,J4,0,0,0,16,0
31,14,J5,0,0,2,17,0
31,15,J1,0,0,2,16,0
31,15,J2,0,0,0,19,0
31,15,J3,0,0,2,18,0
31,15,J4,0,0,2,19,0
31,15,J5,0,0,0,25,0
31,16,J1,0,0,0,25,0
31,16,J2,0,0,2,24,0
31,16,J3,0,0,1,43,1
31,16,J4,0,0,1,31,1
31,16,J5,0,0,2,25,0
31,17,J1,1,0,2,51,1
31,17,J2,1,0,1,92,2
31,17,J3,1,0,0,74,2
31,17,J4,1,0,1,83,2
31,17,J5,1,0,0,76,2
31,18,J1,1,0,0,59,1
31,18,J2,1,0,2,64,2
31,18,J3,1,0,0,60,2
31,18,J4,1,0,1,66,2
31,18,J5,1,0,2,58,1
31,19,J1,1,0,0,77,2
31,19,J2,1,0,0,55,1
31,19,J3,1,0,1,77,2
31,19,J4,1,0,0,52,1
31,19,J5,1,0,1,89,2
31,20,J1,0,0,2,20,0
31,20,J2,0,0,1,29,0
31,20,J3,0,0,1,33,1
31,20,J4,0,0,0,20,0
31,20,J5,0,0,2,18,0
31,21,J1,0,0,0,24,0
31,21,J2,0,0,2,22,0
31,21,J3,0,0,0,25,0
31,21,J4,0,0,1,35,1
31,21,J5,0,0,0,15,0
31,22,J1,0,0,0,21,0
31,22,J2,0,0,1,28,0
31,22,J3,0,0,0,22,0
31,22,J4,0,0,0,19,0
31,22,J5,0,0,2,25,0
31,23,J1,0,0,1,27,0
31,23,J2,0,0,2,15,0
31,23,J3,0,0,2,15,0
31,23,J4,0,0,1,37,1
31,23,J5,0,0,0,24,0
32,0,J1,0,0,1,37,1
32,0,J2,0,0,2,24,0
32,0,J3,0,0,0,22,0
32,0,J4,0,0,1,38,1
32,0,J5,0,0,2,24,0
32,1,J1,0,0,0,20,0
32,1,J2,0,0,2,25,0
32,1,J3,0,0,0,22,0
32,1,J4,0,0,2,20,0
32,1,J5,0,0,2,18,0
32,2,J1,0,0,0,16,0
32,2,J2,0,0,0,24,0
32,2,J3,0,0,2,16,0
32,2,J4,0,0,2,18,0
32,2,J5,0,0,2,17,0
32,3,J1,0,0,2,23,0
32,3,J2,0,0,1,36,1
32,3,J3,0,0,1,41,1
32,3,J4,0,0,0,18,0
32,3,J5,0,0,0,15,0
32,4,J1,0,0,0,17,0
32,4,J2,0,0,1,40,1
32,4,J3,0,0,2,25,0
32,4,J4,0,0,1,38,1
32,4,J5,0,0,2,17,0
32,5,J1,0,0,0,22,0
32,5,J2,0,0,1,39,1
32,5,J3,0,0,1,30,1
32,5,J4,0,0,2,24,0
32,5,J5,0,0,2,25,0
32,6,J1,0,0,0,15,0
32,6,J2,0,0,0,23,0
32,6,J3,0,0,2,15,0
32,6,J4,0,0,1,33,1
32,6,J5,0,0,0,25,0
32,7,J1,0,0,0,16,0
32,7,J2,0,0,1,38,1
32,7,J3,0,0,1,41,1
32,7,J4,0,0,2,20,0
32,7,J5,0,0,2,24,0
32,8,J1,1,0,1,84,2
32,8,J2,1,0,1,68,2
32,8,J3,1,0,0,63,2
32,8,J4,1,0,0,68,2
32,8,J5,1,0,2,59,1
32,9,J1,1,0,2,54,1
32,9,J2,1,0,1,89,2
32,9,J3,1,0,0,59,1
32,9,J4,1,0,0,56,1
32,9,J5,1,0,0,56,1
32,10,J1,0,0,2,16,0
32,10,J2,0,0,0,19,0
32,10,J3,0,0,1,38,1
32,10,J4,0,0,2,20,0
32,10,J5,0,0,0,15,0
32,11,J1,0,0,0,18,0
32,11,J2,0,0,1,30,1
32,11,J3,0,0,1,32,1
32,11,J4,0,0,2,18,0
32,11,J5,0,0,0,18,0
32,12,J1,0,0,0,17,0
32,12,J2,0,0,1,26,0
32,12,J3,0,0,2,17,0
32,12,J4,0,0,1,36,1
32,12,J5,0,0,1,32,1
32,13,J1,0,0,1,33,1
32,13,J2,0,0,1,37,1
32,13,J3,0,0,2,24,0
32,13,J4,0,0,1,27,0
32,13,J5,0,0,0,17,0
32,14,J1,0,0,0,18,0
32,14,J2,0,0,2,21,0
32,14,J3,0,0,2,20,0
32,14,J4,0,0,1,40,1
32,14,J5,0,0,2,18,0
32,15,J1,0,0,0,24,0
32,15,J2,0,0,2,18,0
32,15,J3,0,0,2,19,0
32,15,J4,0,0,0,20,0
32,15,J5,0,0,0,15,0
32,16,J1,0,0,2,19,0
32,16,J2,0,0,0,23,0
32,16,J3,0,0,2,22,0
32,16,J4,0,0,0,16,0
32,16,J5,0,0,1,44,1
32,17,J1,1,0,0,58,1
32,17,J2,1,0,1,97,2
32,17,J3,1,0,1,85,2
32,17,J4,1,0,0,60,2
32,17,J5,1,0,2,74,2
32,18,J1,1,0,2,82,2
32,18,J2,1,0,1,78,2
32,18,J3,1,0,2,83,2
32,18,J4,1,0,2,49,1
32,18,J5,1,0,0,76,2
32,19,J1,1,0,1,91,2
32,19,J2,1,0,0,60,2
32,19,J3,1,0,1,80,2
32,19,J4,1,0,1,75,2
32,19,J5,1,0,0,61,2
32,20,J1,0,0,2,20,0
32,20,J2,0,0,0,24,0
32,20,J3,0,0,0,22,0
32,20,J4,0,0,2,24,0
32,20,J5,0,0,1,38,1
32,21,J1,0,0,1,37,1
32,21,J2,0,0,1,37,1
32,21,J3,0,0,1,31,1
32,21,J4,0,0,0,22,0
32,21,J5,0,0,0,19,0
32,22,J1,0,0,2,16,0
32,22,J2,0,0,1,30,1
32,22,J3,0,0,2,23,0
32,22,J4,0,0,2,25,0
32,22,J5,0,0,0,19,0
32,23,J1,0,0,0,16,0
32,23,J2,0,0,0,16,0
32,23,J3,0,0,1,33,1
32,23,J4,0,0,0,20,0
32,23,J5,0,0,0,25,0
33,0,J1,0,1,1,30,1
33,0,J2,0,1,1,16,0
33,0,J3,0,1,2,6,0
33,0,J4,0,1,0,10,0
33,0,J5,0,1,1,29,0
33,1,J1,0,1,2,17,0
33,1,J2,0,1,2,4,0
33,1,J3,0,1,1,23,0
33,1,J4,0,1,1,24,0
33,1,J5,0,1,2,10,0
33,2,J1,0,1,1,19,0
33,2,J2,0,1,1,30,1
33,2,J3,0,1,1,33,1
33,2,J4,0,1,0,3,0
33,2,J5,0,1,1,23,0
33,3,J1,0,1,1,28,0
33,3,J2,0,1,1,32,1
33,3,J3,0,1,1,16,0
33,3,J4,0,1,2,12,0
33,3,J5,0,1,0,14,0
33,4,J1,0,1,2,10,0
33,4,J2,0,1,2,10,0
33,4,J3,0,1,0,5,0
33,4,J4,0,1,2,7,0
33,4,J5,0,1,1,25,0
33,5,J1,0,1,1,27,0
33,5,J2,0,1,0,19,0
33,5,J3,0,1,2,8,0
33,5,J4,0,1,2,8,0
33,5,J5,0,1,0,11,0
33,6,J1,0,1,0,8,0
33,6,J2,0,1,0,11,0
33,6,J3,0,1,2,3,0
33,6,J4,0,1,1,23,0
33,6,J5,0,1,0,13,0
33,7,J1,0,1,1,25,0
33,7,J2,0,1,0,8,0
33,7,J3,0,1,1,18,0
33,7,J4,0,1,0,11,0
33,7,J5,0,1,1,25,0
33,8,J1,1,1,2,63,2
33,8,J2,1,1,0,53,1
33,8,J3,1,1,1,61,2
33,8,J4,1,1,0,69,2
33,8,J5,1,1,0,60,2
33,9,J1,1,1,1,62,2
33,9,J2,1,1,2,48,1
33,9,J3,1,1,1,68,2
33,9,J4,1,1,0,52,1
33,9,J5,1,1,2,64,2
33,10,J1,0,1,1,37,1
33,10,J2,0,1,0,4,0
33,10,J3,0,1,0,12,0
33,10,J4,0,1,2,6,0
33,10,J5,0,1,2,12,0
33,11,J1,0,1,1,19,0
33,11,J2,0,1,1,28,0
33,11,J3,0,1,1,21,0
33,11,J4,0,1,1,15,0
33,11,J5,0,1,1,29,0
33,12,J1,0,1,2,7,0
33,12,J2,0,1,1,22,0
33,12,J3,0,1,1,24,0
33,12,J4,0,1,0,13,0
33,12,J5,0,1,2,10,0
33,13,J1,0,1,1,28,0
33,13,J2,0,1,2,14,0
33,13,J3,0,1,0,7,0
33,13,J4,0,1,0,8,0
33,13,J5,0,1,2,11,0
33,14,J1,0,1,1,19,0
33,14,J2,0,1,0,19,0
33,14,J3,0,1,0,4,0
33,14,J4,0,1,0,8,0
33,14,J5,0,1,0,7,0
33,15,J1,0,1,2,5,0
33,15,J2,0,1,1,18,0
33,15,J3,0,1,2,10,0
33,15,J4,0,1,0,8,0
33,15,J5,0,1,1,11,0
33,16,J1,0,1,0,7,0
33,16,J2,0,1,0,8,0
33,16,J3,0,1,0,9,0
33,16,J4,0,1,1,25,0
33,16,J5,0,1,0,10,0
33,17,J1,1,1,0,56,1
33,17,J2,1,1,0,61,2
33,17,J3,1,1,1,67,2
33,17,J4,1,1,2,66,2
33,17,J5,1,1,0,67,2
33,18,J1,1,1,1,54,1
33,18,J2,1,1,1,68,2
33,18,J3,1,1,2,56,1
33,18,J4,1,1,0,52,1
33,18,J5,1,1,2,72,2
33,19,J1,1,1,2,52,1
33,19,J2,1,1,0,58,1
33,19,J3,1,1,1,54,1
33,19,J4,1,1,1,77,2
33,19,J5,1,1,2,66,2
33,20,J1,0,1,2,13,0
33,20,J2,0,1,0,5,0
33,20,J3,0,1,2,4,0
33,20,J4,0,1,1,20,0
33,20,J5,0,1,1,28,0
33,21,J1,0,1,2,15,0
33,21,J2,0,1,2,13,0
33,21,J3,0,1,0,2,0
33,21,J4,0,1,1,20,0
33,21,J5,0,1,2,9,0
33,22,J1,0,1,0,12,0
33,22,J2,0,1,1,27,0
33,22,J3,0,1,0,0,0
33,22,J4,0,1,0,8,0
33,22,J5,0,1,2,7,0
33,23,J1,0,1,1,15,0
33,23,J2,0,1,2,14,0
33,23,J3,0,1,1,22,0
33,23,J4,0,1,1,28,0
33,23,J5,0,1,0,3,0
34,0,J1,0,1,2,16,0
34,0,J2,0,1,1,25,0
34,0,J3,0,1,1,31,1
34,0,J4,0,1,1,18,0
34,0,J5,0,1,2,11,0
34,1,J1,0,1,0,11,0
34,1,J2,0,1,2,5,0
34,1,J3,0,1,0,3,0
34,1,J4,0,1,1,25,0
34,1,J5,0,1,2,10,0
34,2,J1,0,1,1,16,0
34,2,J2,0,1,1,22,0
34,2,J3,0,1,2,11,0
34,2,J4,0,1,1,22,0
34,2,J5,0,1,1,22,0
34,3,J1,0,1,1,25,0
34,3,J2,0,1,0,3,0
34,3,J3,0,1,1,29,0
